sector,week,return_5d,return_10d,speech_count,return_time
Broad Market,2025-09-22/2025-09-28,0.0015180471368870401,0.01269085414305288,5,~2 Weeks
Broad Market,2025-09-29/2025-10-05,0.011698209356364384,0.014193180097936966,3,~1 Week
Broad Market,2025-10-06/2025-10-12,-0.0005710723624922814,0.009725226202854154,8,~2 Weeks
Broad Market,2025-10-13/2025-10-19,0.01087214693615291,0.014341431529885821,5,~1 Week
Broad Market,2025-10-20/2025-10-26,0.006892545121010825,-0.008975842249327333,3,~1 Week
Broad Market,2025-10-27/2025-11-02,-0.014971768746782426,-0.0031301781238874003,1,~1 Week
Broad Market,2025-11-03/2025-11-09,0.008610520790266259,-0.0007742495663820582,6,~1 Week
Broad Market,2025-11-10/2025-11-16,-0.010822965996179275,0.003991825519859233,3,~1 Week
Broad Market,2025-11-17/2025-11-23,0.008325546662329405,0.015123755594187395,12,1-2 Weeks
Broad Market,2025-11-24/2025-11-30,0.007959085482068962,0.010009646711212046,4,~1 Week
Broad Market,2025-12-01/2025-12-07,0.0018728698005452498,-0.00223959422341273,5,~1 Week
Broad Market,2025-12-08/2025-12-14,-0.0027800194392850752,0.006078192007359687,2,1-2 Weeks
Broad Market,2025-12-15/2025-12-21,0.004598918263495125,0.014554251033528124,3,~2 Weeks
Broad Market,2026-01-05/2026-01-11,-0.004941455070477938,-0.01801917705990965,2,~2 Weeks
Broad Market,2026-01-12/2026-01-18,-0.015222517551514738,-0.013760620085602651,4,~1 Week
Broad Market,2026-01-26/2026-02-01,0.006201228568880288,0.006742602989346213,4,~1 Week
Broad Market,2026-02-02/2026-02-08,-0.0017955651443142583,0.001132928836937508,3,~1 Week
Broad Market,2026-02-09/2026-02-15,-0.003665809659549279,-0.004274051803117174,6,~1 Week
Broad Market,2026-02-16/2026-02-22,-0.001771428744915892,-0.03488597140982403,6,~2 Weeks
Broad Market,2026-02-23/2026-03-01,-0.031248025499707316,-0.05715462420164929,7,1-2 Weeks
Broad Market,2026-03-02/2026-03-08,-0.027251912918133368,-0.04567938606385879,4,1-2 Weeks
Broad Market,2026-03-09/2026-03-15,-0.019083527584729698,-0.04092021986761875,2,1-2 Weeks
Broad Market,2026-03-16/2026-03-22,-0.023317407792840774,0.0298073898941324,3,~1 Week
Broad Market,2026-03-23/2026-03-29,0.00034483547663833117,0.03964145196217896,15,~2 Weeks
Broad Market,2026-03-30/2026-04-05,0.05095418243231566,0.07517078689232667,4,~1 Week
Broad Market,2026-04-06/2026-04-12,0.026221730656665544,,5,~2 Weeks
Energy,2016-05-16/2016-05-22,0.022487925903745924,0.0244048787393017,2,~1 Week
Energy,2016-05-23/2016-05-29,0.01225782882328145,0.02885698032816595,1,1-2 Weeks
Energy,2016-05-30/2016-06-05,0.01479680273560375,0.014137078931027499,1,~1 Week
Energy,2016-06-06/2016-06-12,0.02155787053863195,0.032593260732699,1,~1 Week
Energy,2016-06-20/2016-06-26,-0.012907777589911726,0.02058681878237725,2,1-2 Weeks
Energy,2016-06-27/2016-07-03,0.041824427443999,0.05755044509186065,1,~1 Week
Energy,2016-07-11/2016-07-17,0.01154393094486055,0.02609307536195445,1,1-2 Weeks
Energy,2016-08-15/2016-08-21,0.004590438021689101,-0.00178747829567245,1,~1 Week
Energy,2016-08-22/2016-08-28,-0.006284382636096399,0.010428223767154899,1,1-2 Weeks
Energy,2016-09-12/2016-09-18,0.0226832548220655,0.0472526044572171,1,1-2 Weeks
Energy,2016-09-26/2016-10-02,0.023709956106042724,0.0028149261173582244,4,~1 Week
Energy,2016-10-03/2016-10-09,-0.012147435706885633,-0.015951652604856797,3,~1 Week
Energy,2016-10-10/2016-10-16,-0.00401918486216105,-0.009016567348631,1,1-2 Weeks
Energy,2016-10-17/2016-10-23,0.0034672460681588,-0.021844417460801773,2,~2 Weeks
Energy,2016-10-24/2016-10-30,-0.0089280327761227,-0.046742001432865,1,~2 Weeks
Energy,2016-10-31/2016-11-06,0.0030686545211091,-0.0080957880962379,2,1-2 Weeks
Energy,2016-11-07/2016-11-13,-0.016354301803074223,-0.0089303699972152,4,~1 Week
Energy,2016-11-14/2016-11-20,0.0018786321030207817,0.009325486819920433,11,~2 Weeks
Energy,2016-11-21/2016-11-27,0.009563019851476675,0.014388496680730088,4,~1 Week
Energy,2016-11-28/2016-12-04,0.010627968103316607,0.039138190144187526,7,~2 Weeks
Energy,2016-12-05/2016-12-11,0.029746311181074347,0.0364266358276836,1,~1 Week
Energy,2016-12-12/2016-12-18,-0.00084917519413445,0.0214110861416726,1,~2 Weeks
Energy,2016-12-19/2016-12-25,-0.017554069385509102,0.018868084555864452,1,~1 Week
Energy,2017-01-02/2017-01-08,0.01616805277076525,-0.025796591306882898,1,1-2 Weeks
Energy,2017-01-09/2017-01-15,-0.02785573346615125,-0.022580737802470947,1,~1 Week
Energy,2017-01-16/2017-01-22,0.0033869787040133165,0.016166268751998943,3,~2 Weeks
Energy,2017-02-06/2017-02-12,0.0299466983907219,0.1379441149712199,1,~2 Weeks
Energy,2017-02-20/2017-02-26,0.0013289026850768493,0.0318960500345014,1,~2 Weeks
Energy,2017-02-27/2017-03-05,0.016132441963767827,0.01931271015163165,4,~1 Week
Energy,2017-03-20/2017-03-26,-0.0044883472206845,0.07846009904925094,1,~2 Weeks
Energy,2017-03-27/2017-04-02,0.09807291529722245,0.07069977234907296,2,~1 Week
Energy,2017-04-03/2017-04-09,-0.0084793369243622,-0.0012802915033915006,2,~1 Week
Energy,2017-04-17/2017-04-23,0.021508317220582968,-0.0084736383145377,3,~1 Week
Energy,2017-04-24/2017-04-30,-0.04088089220443705,-0.027567836789297,1,~1 Week
Energy,2017-05-01/2017-05-07,0.0122246884804019,-0.0090183843048644,2,~1 Week
Energy,2017-05-22/2017-05-28,0.02173999701324765,0.00648682702729,1,~1 Week
Energy,2017-05-29/2017-06-04,-0.015725520499013025,-0.004954813870384401,2,~1 Week
Energy,2017-06-19/2017-06-25,-0.0207166851994857,0.022715902196930024,2,~1 Week
Energy,2017-06-26/2017-07-02,-0.014425907040995549,0.03566000393436637,2,1-2 Weeks
Energy,2017-07-03/2017-07-09,0.0512853226737276,0.0577460089745518,2,~1 Week
Energy,2017-07-10/2017-07-16,0.013768974454510925,0.04942501069044547,2,~2 Weeks
Energy,2017-07-17/2017-07-23,0.029062168504745498,0.03238202417382755,1,~1 Week
Energy,2017-07-24/2017-07-30,0.029690453026453602,-0.01559826404061695,1,~1 Week
Energy,2017-07-31/2017-08-06,0.01743826566085435,-0.0118631800450422,1,~1 Week
Energy,2017-08-21/2017-08-27,0.02442019201177565,0.0294240556546531,1,~1 Week
Energy,2017-08-28/2017-09-03,0.03749535425723215,0.05901639758558146,1,1-2 Weeks
Energy,2017-09-04/2017-09-10,0.00858591071545885,0.0188795800398089,1,1-2 Weeks
Energy,2017-09-25/2017-10-01,0.024383171871252378,0.056589561046883084,4,1-2 Weeks
Energy,2017-10-02/2017-10-08,0.034875055291427454,0.0884189467607844,2,1-2 Weeks
Energy,2017-10-09/2017-10-15,0.0409330502344918,0.06268404886661906,3,~1 Week
Energy,2017-10-16/2017-10-22,0.030362853070011048,0.03615573060066143,2,~1 Week
Energy,2017-10-30/2017-11-05,-0.0428696965362005,-0.04568796267498785,1,~1 Week
Energy,2017-11-06/2017-11-12,-0.0028354055322588998,0.03771021876071834,4,~2 Weeks
Energy,2017-11-13/2017-11-19,0.04215662525693469,0.03883270801636707,9,~1 Week
Energy,2017-11-20/2017-11-26,-0.004324816387587771,-0.01853134823973773,7,~2 Weeks
Energy,2017-11-27/2017-12-03,0.0065636860929397,0.002516236224455604,4,~1 Week
Energy,2017-12-04/2017-12-10,-0.0021713398103155503,0.006088443785056549,1,1-2 Weeks
Energy,2017-12-11/2017-12-17,0.00702698237006225,0.00235916353191625,2,~1 Week
Energy,2018-01-15/2018-01-21,0.026776528571312998,-0.02845094961769935,1,~1 Week
Energy,2018-02-12/2018-02-18,0.00012989024857404993,0.02501042417460015,1,~2 Weeks
Energy,2018-02-19/2018-02-25,0.02375562820230085,-0.01084490600018385,1,~1 Week
Energy,2018-02-26/2018-03-04,-0.02661562703093545,-0.0027679718330553497,2,~1 Week
Energy,2018-03-05/2018-03-11,0.016648427625268174,-0.0263422275436876,2,1-2 Weeks
Energy,2018-03-26/2018-04-01,-0.00442293607034935,0.02785722740945815,1,~2 Weeks
Energy,2018-04-02/2018-04-08,0.019676641364485423,0.02343906907842595,2,~1 Week
Energy,2018-04-16/2018-04-22,0.0205784804354176,0.011000509434736933,2,~1 Week
Energy,2018-04-30/2018-05-06,0.0333482137930617,-0.0149218877554569,1,~1 Week
Energy,2018-05-07/2018-05-13,0.01132810013498515,-0.0361470542897319,1,~2 Weeks
Energy,2018-05-14/2018-05-20,-0.03560803315043757,-0.029875361729613966,3,~1 Week
Energy,2018-05-21/2018-05-27,0.01214520940838155,0.05505134030292175,1,~2 Weeks
Energy,2018-05-28/2018-06-03,0.0371057068769169,0.06374132169912985,1,1-2 Weeks
Energy,2018-06-18/2018-06-24,-0.0489847703815311,-0.03251651566043375,1,~1 Week
Energy,2018-06-25/2018-07-01,0.0172924396292726,0.05846727400875115,1,~2 Weeks
Energy,2018-07-16/2018-07-22,0.008854361100703926,0.06419085935530168,2,~2 Weeks
Energy,2018-08-20/2018-08-26,-0.017558797579135598,0.0023959342137901997,1,~1 Week
Energy,2018-09-10/2018-09-16,-0.01479734558145945,0.0052571258481513995,1,~1 Week
Energy,2018-09-24/2018-09-30,-0.15871253722641793,-0.0969815596078133,1,~1 Week
Energy,2018-10-01/2018-10-07,-0.08397612398729026,-0.04510033024493267,3,~1 Week
Energy,2018-10-15/2018-10-21,-0.07719574358028573,-0.0631172955605525,3,~1 Week
Energy,2018-10-22/2018-10-28,0.021648881306946602,0.0520047120058131,1,1-2 Weeks
Energy,2018-11-05/2018-11-11,0.023979235313714098,0.0049312040501231,1,~1 Week
Energy,2018-11-12/2018-11-18,0.007618365858136501,0.0283519022662358,8,~2 Weeks
Energy,2018-11-19/2018-11-25,0.0416840103871185,0.01528367750086285,2,~1 Week
Energy,2018-11-26/2018-12-02,0.012572171252506568,-0.027612382072358766,9,1-2 Weeks
Energy,2018-12-03/2018-12-09,-0.030560342156101542,-0.006176933219332857,7,~1 Week
Energy,2018-12-10/2018-12-16,-0.0022786063551797496,0.013406221219070251,3,~2 Weeks
Energy,2018-12-17/2018-12-23,-0.027950186680216548,-0.02173731469329335,1,~1 Week
Energy,2019-01-07/2019-01-13,0.019488409096205975,0.0892219383797957,2,~2 Weeks
Energy,2019-01-28/2019-02-03,0.012365881037733,-0.0300346732756726,1,1-2 Weeks
Energy,2019-02-04/2019-02-10,-0.058773788927834164,-0.037756239942054896,3,~1 Week
Energy,2019-02-11/2019-02-17,-0.01983404150959325,-0.0161792483369829,2,~1 Week
Energy,2019-02-18/2019-02-24,0.00017775470570655007,0.0627408538551624,3,~2 Weeks
Energy,2019-02-25/2019-03-03,0.0326616994935866,0.07822252073645594,2,1-2 Weeks
Energy,2019-03-04/2019-03-10,0.04711160922373098,0.05143375803124972,2,~1 Week
Energy,2019-03-11/2019-03-17,0.0356316111884269,0.032978681490463374,2,~1 Week
Energy,2019-03-25/2019-03-31,-0.0012430779842478913,-0.010420693921122333,6,~2 Weeks
Energy,2019-04-01/2019-04-07,-0.02760884760237451,-0.0212318543524721,4,~1 Week
Energy,2019-04-08/2019-04-14,0.0052531221042854195,0.028769609032087095,5,~2 Weeks
Energy,2019-04-15/2019-04-21,0.011894746296210401,0.02455655554271665,1,1-2 Weeks
Energy,2019-04-29/2019-05-05,-0.06965208528837392,-0.08360121011611893,2,~1 Week
Energy,2019-05-06/2019-05-12,-0.014339858625544388,0.039666288199050416,7,1-2 Weeks
Energy,2019-05-13/2019-05-19,0.05433951038882254,0.05908210286154674,8,~1 Week
Energy,2019-05-20/2019-05-26,0.0036031362820373876,0.018893831547295174,4,~2 Weeks
Energy,2019-05-27/2019-06-02,0.001806218919612925,-0.007391398575947262,4,~2 Weeks
Energy,2019-06-03/2019-06-09,-0.02269802510163095,-0.05165984647217762,3,1-2 Weeks
Energy,2019-06-10/2019-06-16,-0.02612838033589676,-0.021985295023603326,4,~1 Week
Energy,2019-06-17/2019-06-23,0.0022003909782179498,-0.0023090763240206495,2,~1 Week
Energy,2019-06-24/2019-06-30,-0.0029944478030763254,-0.016071444361383906,8,~2 Weeks
Energy,2019-07-01/2019-07-07,-0.02305467641858355,-0.026147423331472675,4,~1 Week
Energy,2019-07-08/2019-07-14,-0.007407279741727909,-0.02380001201321779,5,~2 Weeks
Energy,2019-07-15/2019-07-21,-0.013703271756049101,-0.0802126319380112,1,~2 Weeks
Energy,2019-07-22/2019-07-28,-0.0255157724359754,-0.0440705354993543,1,1-2 Weeks
Energy,2019-08-05/2019-08-11,0.07111057441054586,0.06223766262225155,1,~1 Week
Energy,2019-08-19/2019-08-25,-0.0031282427717661833,-0.020512956058348186,3,~2 Weeks
Energy,2019-08-26/2019-09-01,-0.04780181677598455,-0.0321425936318532,1,~1 Week
Energy,2019-09-02/2019-09-08,0.011581116814375778,0.0051403243794601716,7,~1 Week
Energy,2019-09-16/2019-09-22,0.038720632656133666,0.08282004102987357,3,1-2 Weeks
Energy,2019-09-23/2019-09-29,0.019198429212687544,0.03919753862228439,10,1-2 Weeks
Energy,2019-09-30/2019-10-06,0.0238022945615732,0.056763486030245544,8,1-2 Weeks
Energy,2019-10-07/2019-10-13,0.038186889658188373,0.05798155132159988,5,~1 Week
Energy,2019-10-14/2019-10-20,0.019389493064331503,0.03408527745013409,6,1-2 Weeks
Energy,2019-10-21/2019-10-27,0.01401447631624915,0.0054417818021891,2,~1 Week
Energy,2019-10-28/2019-11-03,-0.010412007050400362,-0.014455337710003326,4,~1 Week
Energy,2019-11-04/2019-11-10,-0.0064836481776219005,0.031161135723737753,3,~2 Weeks
Energy,2019-11-11/2019-11-17,0.0339520618677244,0.050913698470669407,9,~1 Week
Energy,2019-11-18/2019-11-24,0.01926423431082951,0.00691437439528281,5,~1 Week
Energy,2019-11-25/2019-12-01,-0.004379533773032994,-0.010267237042010472,9,1-2 Weeks
Energy,2019-12-02/2019-12-08,-0.015462135782341067,-0.013127776621945683,3,~1 Week
Energy,2019-12-09/2019-12-15,0.0055249003211854004,-0.0155197795925804,1,1-2 Weeks
Energy,2019-12-16/2019-12-22,-0.0128058877433366,-0.013162694048496825,4,~1 Week
Energy,2019-12-23/2019-12-29,0.0017589151460392,0.0015675572198973501,1,~1 Week
Energy,2020-01-06/2020-01-12,0.00695128415839665,-0.005232389712416449,4,~1 Week
Energy,2020-01-13/2020-01-19,-0.01846439076902798,-0.06632593976369604,3,~2 Weeks
Energy,2020-01-20/2020-01-26,-0.06277695235661115,-0.044346286907321855,1,~1 Week
Energy,2020-02-03/2020-02-09,0.0081860210951748,0.009718504450449975,2,~1 Week
Energy,2020-02-10/2020-02-16,-0.0008099911997414755,-0.0404051617753882,2,~2 Weeks
Energy,2020-02-17/2020-02-23,-0.09752083682587236,-0.12720773957180034,3,~1 Week
Energy,2020-02-24/2020-03-01,-0.04254844620062227,-0.17435693838670158,2,~2 Weeks
Energy,2020-03-23/2020-03-29,0.11492876727227136,0.1117084756018214,1,~1 Week
Energy,2020-04-06/2020-04-12,0.02708743297863675,0.11080360214488871,1,~2 Weeks
Energy,2020-04-20/2020-04-26,0.015455478892063751,0.07315966144155235,1,~2 Weeks
Energy,2020-05-04/2020-05-10,-0.002684852918059151,-0.038348756174912846,1,~2 Weeks
Energy,2020-05-11/2020-05-17,-0.0365705920467468,-0.01065908121312,1,~1 Week
Energy,2020-05-18/2020-05-24,0.030342657070804097,0.10562522493053424,3,~2 Weeks
Energy,2020-05-25/2020-05-31,0.0731617377453477,0.07291947477425345,1,~1 Week
Energy,2020-06-15/2020-06-21,0.02687336729386015,0.028537099912087516,3,~1 Week
Energy,2020-06-22/2020-06-28,0.0132898274877897,0.03683020610225405,1,1-2 Weeks
Energy,2020-07-06/2020-07-12,0.021746306731601748,0.06648805284584874,1,~2 Weeks
Energy,2020-07-13/2020-07-19,0.0442462794990693,0.11668904399547185,1,1-2 Weeks
Energy,2020-07-20/2020-07-26,-0.0368711515852401,-0.0124427921782219,1,~1 Week
Energy,2020-08-03/2020-08-09,0.0014732565916579497,0.009258080460208349,1,~2 Weeks
Energy,2020-08-10/2020-08-16,0.007635338136503149,0.011958924616727649,1,1-2 Weeks
Energy,2020-08-17/2020-08-23,0.01417496599488815,0.0038364567220596003,1,~1 Week
Energy,2020-08-24/2020-08-30,-0.01463827129807795,0.025739195315832315,3,1-2 Weeks
Energy,2020-08-31/2020-09-06,-0.006743084814070225,0.06158022883969898,2,~2 Weeks
Energy,2020-09-21/2020-09-27,-0.0008328774859122168,-0.007159685169799583,3,~2 Weeks
Energy,2020-09-28/2020-10-04,-0.006777148515752538,-0.018736410197273727,4,1-2 Weeks
Energy,2020-10-05/2020-10-11,0.014081503345938298,-0.02693769761521975,1,1-2 Weeks
Energy,2020-10-12/2020-10-18,-0.02527846914312075,-0.04711888199268082,4,1-2 Weeks
Energy,2020-10-19/2020-10-25,-0.02311092172337486,-0.0551596487162402,5,1-2 Weeks
Energy,2020-11-02/2020-11-08,0.053431831070374115,0.05739894337829509,4,~1 Week
Energy,2020-11-09/2020-11-15,-0.00243682254840405,0.002529406942779134,3,~1 Week
Energy,2020-11-16/2020-11-22,0.007907285104000288,0.021647399403586693,8,1-2 Weeks
Energy,2020-11-23/2020-11-29,0.013549701996977428,0.037978032798816494,7,1-2 Weeks
Energy,2020-11-30/2020-12-06,0.024163789580653877,0.025026627687764227,2,~1 Week
Energy,2020-12-07/2020-12-13,-0.0027414053583088497,-0.00639364053917005,1,1-2 Weeks
Energy,2020-12-14/2020-12-20,-0.025353277013371617,-0.008496022424965118,9,~1 Week
Energy,2020-12-21/2020-12-27,0.0076872172377576,-0.0078068832888001,1,~1 Week
Energy,2021-01-04/2021-01-10,0.0034587732565125,0.015976984627164598,1,~2 Weeks
Energy,2021-01-11/2021-01-17,0.029975477181164303,-0.04865813593081338,3,1-2 Weeks
Energy,2021-01-25/2021-01-31,0.06107725328672485,0.10351235307058065,1,1-2 Weeks
Energy,2021-02-08/2021-02-14,0.05512727082437625,0.05265083570999425,1,~1 Week
Energy,2021-02-15/2021-02-21,0.02168964986712725,0.049778569270109,2,1-2 Weeks
Energy,2021-02-22/2021-02-28,0.04237379514262034,0.03727483464227486,5,~1 Week
Energy,2021-03-01/2021-03-07,0.0281992739738118,-0.01228667343299665,2,~1 Week
Energy,2021-03-15/2021-03-21,-0.01175625776909995,-0.0087845504361882,1,~1 Week
Energy,2021-03-22/2021-03-28,-0.025359629692251688,-0.0370022166122036,5,~1 Week
Energy,2021-03-29/2021-04-04,-0.005723795397246427,-0.03447524127540315,2,~2 Weeks
Energy,2021-04-12/2021-04-18,-0.0151142154389079,0.0349189862256342,1,1-2 Weeks
Energy,2021-04-19/2021-04-25,0.0377362718096468,0.0371965357016238,1,~1 Week
Energy,2021-05-03/2021-05-09,0.01492837504030945,0.05364285851895015,2,~2 Weeks
Energy,2021-05-10/2021-05-16,0.03537876341458487,0.045334520498903165,3,~1 Week
Energy,2021-05-17/2021-05-23,0.01902645438881385,0.09029778432414756,1,~2 Weeks
Energy,2021-05-24/2021-05-30,0.07068430041295524,0.08222204751996663,4,~1 Week
Energy,2021-05-31/2021-06-06,0.01659350523469575,0.0262631514493902,2,1-2 Weeks
Energy,2021-06-21/2021-06-27,-0.01780556290075105,-0.030224227142785998,2,1-2 Weeks
Energy,2021-06-28/2021-07-04,0.012053489049871649,-0.0077042331989029995,1,~1 Week
Energy,2021-07-05/2021-07-11,0.01165611999828255,-0.0037921162528592504,1,~1 Week
Energy,2021-07-19/2021-07-25,-0.03132009989731055,-0.0063120575021636,1,~1 Week
Energy,2021-07-26/2021-08-01,0.025817910660753,0.0467269907181826,1,1-2 Weeks
Energy,2021-08-02/2021-08-08,-0.0015120972958086168,0.017242355872094033,3,~2 Weeks
Energy,2021-08-16/2021-08-22,0.00974214278964975,0.039836770480480704,1,~2 Weeks
Energy,2021-08-23/2021-08-29,0.0610236044836024,0.05858767437725805,2,~1 Week
Energy,2021-09-06/2021-09-12,-0.00021975476960315026,0.0252014776849405,1,~2 Weeks
Energy,2021-09-20/2021-09-26,0.037814293380251496,0.08829996242139874,2,1-2 Weeks
Energy,2021-09-27/2021-10-03,0.041568777966570276,0.06916251671993764,2,1-2 Weeks
Energy,2021-10-04/2021-10-10,0.030862658807997323,0.0229961549191956,2,~1 Week
Energy,2021-10-11/2021-10-17,-0.010165719872329117,-0.028865077034890916,3,1-2 Weeks
Energy,2021-10-18/2021-10-24,-0.029506729384167135,-0.0539857245272598,6,1-2 Weeks
Energy,2021-11-08/2021-11-14,-0.003074017877282725,-0.03842697992293451,8,~2 Weeks
Energy,2021-11-15/2021-11-21,-0.019876726263460424,-0.02976252346320199,10,~1 Week
Energy,2021-11-22/2021-11-28,0.0002311961791537781,-0.0020224570970978,7,~2 Weeks
Energy,2021-11-29/2021-12-05,-0.013687923257846332,-0.005221028913284808,6,~1 Week
Energy,2021-12-06/2021-12-12,-0.0181561633156467,-0.02909258207667644,5,1-2 Weeks
Energy,2021-12-13/2021-12-19,0.0032438918555542998,0.0031974223934350997,1,~1 Week
Energy,2021-12-20/2021-12-26,-2.5927613034599996e-05,0.0352055802797163,1,~2 Weeks
Energy,2022-01-24/2022-01-30,-0.0005251467930192,0.0061006150608906,1,~2 Weeks
Energy,2022-02-14/2022-02-20,-0.048323584045080054,-0.0449094978932633,2,~1 Week
Energy,2022-02-21/2022-02-27,0.0150974240686643,0.0336694082224831,3,1-2 Weeks
Energy,2022-03-14/2022-03-20,0.03344595109786805,0.0578038618271353,1,1-2 Weeks
Energy,2022-03-21/2022-03-27,0.029171930453422965,0.04557596816161812,3,1-2 Weeks
Energy,2022-04-04/2022-04-10,0.004352927991779549,0.0642479259703033,1,~2 Weeks
Energy,2022-04-18/2022-04-24,0.0007913217411829503,-0.06622473531779124,1,~2 Weeks
Energy,2022-05-02/2022-05-08,-0.08980125587867585,-0.03289475325465124,1,~1 Week
Energy,2022-05-23/2022-05-29,0.01483163972713277,0.031164575144783564,3,1-2 Weeks
Energy,2022-05-30/2022-06-05,0.0021816449207392747,-0.03972884631428998,2,~2 Weeks
Energy,2022-06-13/2022-06-19,-0.020135442152510803,-0.0356686008022479,2,1-2 Weeks
Energy,2022-06-20/2022-06-26,0.02011877691161705,-0.010866663670107725,2,~1 Week
Energy,2022-07-04/2022-07-10,0.01484196515754405,0.049517200790469895,1,~2 Weeks
Energy,2022-07-11/2022-07-17,0.0334946961162223,0.02412001467101685,1,~1 Week
Energy,2022-07-18/2022-07-24,-0.00515842051009935,0.06309818251359775,1,~2 Weeks
Energy,2022-07-25/2022-07-31,0.012583176731613549,0.056010846048284144,1,~2 Weeks
Energy,2022-08-01/2022-08-07,0.0428973851330849,0.04428037104984045,1,~1 Week
Energy,2022-08-15/2022-08-21,-0.0040141582082159,-0.018871390926398002,2,~2 Weeks
Energy,2022-08-22/2022-08-28,-0.01268519099442285,0.0001926024332526003,2,~1 Week
Energy,2022-08-29/2022-09-04,0.005798175789893,0.013148919299656048,1,1-2 Weeks
Energy,2022-09-05/2022-09-11,-0.0006419917555454996,-0.0298098045520796,3,~2 Weeks
Energy,2022-09-19/2022-09-25,-0.02999201308500775,-0.02348255110147625,1,~1 Week
Energy,2022-09-26/2022-10-02,0.018727064800978452,0.00774679677025315,4,~1 Week
Energy,2022-10-03/2022-10-09,-0.01675713116275995,0.019173505852471382,3,~1 Week
Energy,2022-10-10/2022-10-16,0.023924919553386437,0.03802381113855707,4,1-2 Weeks
Energy,2022-10-17/2022-10-23,0.0130247401137688,0.03406380942828585,1,1-2 Weeks
Energy,2022-10-24/2022-10-30,0.0207840268340192,0.025428111627571498,1,~1 Week
Energy,2022-10-31/2022-11-06,0.004518778791314499,-0.0220902988949352,2,~2 Weeks
Energy,2022-11-07/2022-11-13,-0.006993087676427029,-0.01652645495654819,5,1-2 Weeks
Energy,2022-11-14/2022-11-20,-0.01764825682407329,0.0272893932165096,9,1-2 Weeks
Energy,2022-11-21/2022-11-27,0.03994325293159121,0.012191302515388719,3,~1 Week
Energy,2022-11-28/2022-12-04,-0.014653760180643051,-0.031341563798147794,9,1-2 Weeks
Energy,2022-12-05/2022-12-11,-0.010655184737909698,-0.02492631623970155,3,1-2 Weeks
Energy,2022-12-19/2022-12-25,0.0003127283629272247,0.0006720843634338003,2,1-2 Weeks
Energy,2023-01-02/2023-01-08,-0.01106009199985005,-0.01068192390169635,1,~1 Week
Energy,2023-01-09/2023-01-15,-0.010992163871136499,-0.030343230848099898,2,1-2 Weeks
Energy,2023-01-16/2023-01-22,-0.06753173035036332,-0.09664374647251445,3,~1 Week
Energy,2023-01-23/2023-01-29,-0.0334691341838195,-0.03829836073163575,1,~1 Week
Energy,2023-02-06/2023-02-12,0.01694868218284105,0.00659444403481045,3,~1 Week
Energy,2023-02-13/2023-02-19,-0.009345957660638933,-0.020117794908730634,3,1-2 Weeks
Energy,2023-02-20/2023-02-26,0.00769492160113335,-0.00679666513373205,2,~1 Week
Energy,2023-02-27/2023-03-05,0.009912881375326817,-0.014738039298289617,3,~1 Week
Energy,2023-03-06/2023-03-12,-0.0296013862331268,-0.020542455240510602,1,~1 Week
Energy,2023-03-13/2023-03-19,0.0073220636668667495,-0.0064627934534103,1,~1 Week
Energy,2023-03-20/2023-03-26,0.033337713048195855,0.04623277996963675,1,~1 Week
Energy,2023-03-27/2023-04-02,0.02074563629199095,0.02710460142624401,4,~1 Week
Energy,2023-04-03/2023-04-09,0.0126257408656987,0.011447990463396,1,~1 Week
Energy,2023-04-10/2023-04-16,-0.0020302245714457004,0.02497307885856065,2,~2 Weeks
Energy,2023-04-17/2023-04-23,0.015698083700752336,0.038011019855493086,4,1-2 Weeks
Energy,2023-04-24/2023-04-30,0.018941026619663848,0.02064056611402005,1,~1 Week
Energy,2023-05-01/2023-05-07,0.010674450111636499,-0.004623511064784395,1,~1 Week
Energy,2023-05-08/2023-05-14,-0.016882882184486563,0.003151023560315812,4,~1 Week
Energy,2023-05-15/2023-05-21,0.0078238941378723,0.007910295529212717,3,~1 Week
Energy,2023-05-22/2023-05-28,-0.008930027767073374,0.0031815447549133746,2,~1 Week
Energy,2023-05-29/2023-06-04,0.010945990818688349,0.032569458626932446,2,~2 Weeks
Energy,2023-06-12/2023-06-18,-0.02025925087622265,0.0132470873797019,1,~1 Week
Energy,2023-06-19/2023-06-25,0.014547185784977332,0.0452755246400556,3,~2 Weeks
Energy,2023-06-26/2023-07-02,0.042381621306807296,0.05808409194323835,1,~1 Week
Energy,2023-07-10/2023-07-16,0.02116882943041465,0.003471496413656475,2,~1 Week
Energy,2023-07-17/2023-07-23,-0.013465754266265601,0.005553621387978349,1,~1 Week
Energy,2023-07-24/2023-07-30,-0.0070555935072277,0.00256998973920935,1,~1 Week
Energy,2023-07-31/2023-08-06,0.009694958511489351,0.007860978734006551,1,~1 Week
Energy,2023-08-07/2023-08-13,0.012659559838982301,0.0057507485808896,1,~1 Week
Energy,2023-08-21/2023-08-27,-0.012492298203301484,0.011015221108208633,3,~1 Week
Energy,2023-09-04/2023-09-10,0.00015036417518514986,-0.028065972108704797,1,~2 Weeks
Energy,2023-09-11/2023-09-17,-0.0281376911472338,-0.03509661533011605,1,~1 Week
Energy,2023-09-18/2023-09-24,0.0019341510139796996,-0.023650939774714302,3,~2 Weeks
Energy,2023-09-25/2023-10-01,-0.013504993118921125,0.0011535527456047376,4,~1 Week
Energy,2023-10-02/2023-10-08,-0.005963001262379301,0.0022510279960614252,4,~1 Week
